cohort,activityIndex,segmentIndex,startKm,endKm,distanceKm,avgGrade,meanAltitudeM,elevGainM,elevLossM,progress,gapFactor,altitudePenalty,meanHrReserve,segmentTrimp,cumTrimpBefore,decayedTrimpBefore,terrainFamily,technicalityCombined,actualTimeSec,stage3PredictedTimeSec,stage3ResidualSec,stage3FatigueState,stage3AcuteTrimpCol,stage3FatigueModel
hardTrailRun,A0126,2,2.0003901879682506,2.999610520393788,0.9992203324255375,0.1369523615622007,2021.973555666674,137.79999999999973,0.5,0.07328521454249096,2.001352960574912,0.05594212555806277,0.5109839618552233,0.18633425915465898,0.4026833314858484,0.3652683291762936,climb,1.0,769.0,1344.0161314311006,575.0161314311006,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,3,2.999610520393788,4.000072282510942,1.0004617621171539,0.014900859534513925,2098.323680490101,31.700000000000273,15.5,0.10259463665322231,1.1335347974684895,0.05992893649559994,0.4377846153846154,0.11724545474667147,0.5890175906405074,0.45693169284642476,flat,0.8369352658657028,650.0,893.3869203469669,243.38692034696692,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,4,4.000072282510942,5.000106636859923,1.0000343543489807,-0.2058622287456308,1995.2522403862993,0.0,208.10000000000014,0.1319159899165237,0.6160497728367363,0.05457903006631759,0.43655321447866013,0.11071786936478684,0.7062630453871789,0.4557487784142451,steep_descent,1.0,617.0,483.9424503074154,-133.0575496925846,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,5,5.000106636859923,6.00046750704921,1.0003608701892874,-0.13344368013823896,1792.8132495110758,25.500000000000455,163.70000000000005,0.16123586440271878,0.9143826818910485,0.04479507949772232,0.36821138211382115,0.09796307601974828,0.8169809147519658,0.4483448684674944,descent,1.0,738.0,806.4042840381289,68.40428403812894,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,6,6.00046750704921,7.000463591270361,0.9999960842211513,-0.08074449776661806,1732.7644815836047,34.19999999999936,114.79999999999973,0.1905551779620876,0.9858895766522002,0.04207731673021131,0.3721897163120568,0.1016736390649994,0.9149439907717141,0.43010512372961635,descent,1.0,752.0,866.6840550690272,114.68405506902718,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,7,7.000463591270361,7.999416351274542,0.9989527600041805,-0.14611097253229693,1621.1647003887051,14.400000000000091,160.4000000000001,0.21985385279297734,0.811781037636664,0.03725051778225963,0.38023507287259045,0.09945649512808491,1.0166176298367136,0.4203033515324639,descent,0.763934458981189,709.0,709.3086390211463,0.30863902114629127,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,8,7.999416351274542,8.999362890221589,0.9999465389470465,-0.025500002967944253,1461.962469754646,77.29999999999995,104.29999999999995,0.2491518014367615,1.3699871050379069,0.030869280380478092,0.511020942408377,0.1851492661981118,1.1160741249647985,0.4108248761569274,mixed_climb_descent,1.0,764.0,896.8041748021842,132.8041748021842,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,9,8.999362890221589,10.0002434636775,1.0008805734559107,0.24543016587890698,1616.62747895433,239.7000000000005,0.0,0.2784780061210242,3.0073408281122678,0.03706044373741657,0.5645924627519718,0.33859537732599165,1.3012233911629103,0.4894958199644739,steep_climb,0.45218569277682663,1141.0,1794.9659971389015,653.9659971389015,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,10,10.0002434636775,11.000213836346047,0.9999703726685478,0.17418020187649189,1853.017603515951,178.69999999999936,6.7000000000005,0.30780456013711605,2.4517449682863326,0.04760458918569688,0.49362753261171255,0.27191233263485015,1.6398187684889018,0.7012227997032117,steep_climb,1.0,1201.0,1690.717996822128,489.71799682212804,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,11,11.000213836346047,11.999830566974891,0.9996167306288442,0.048312893283485966,1921.1131663301594,94.599999999999,45.20000000000027,0.3371125899572863,1.649162888026407,0.05088457063179497,0.4198463901689708,0.14506899595187966,1.911731101123752,0.7913909594124361,climb,0.3984110041201583,868.0,1341.2601804128874,473.2601804128874,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,12,11.999830566974891,12.999613887324026,0.9997833203491346,0.08729754650501209,2045.243993176335,139.60000000000036,55.19999999999982,0.3664178781439733,2.0774440359217627,0.05714279741463657,0.5179694323144105,0.22802554842841674,2.056800097075632,0.7313458383673981,mixed_climb_descent,0.5513566324460171,916.0,1378.829559755382,462.829559755382,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,13,12.999613887324026,14.000704863529505,1.0010909762054787,0.20454843081133742,2194.562533300688,212.20000000000164,8.199999999999818,0.3957447744082734,2.741649913399557,0.06514862089557116,0.6386380597014926,0.4148131037348299,2.2848256455040485,0.7698198711107318,steep_climb,0.7311075918002663,1072.0,1490.4368991061144,418.4368991061144,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,14,14.000704863529505,15.000064975875102,0.9993601123455971,-0.05877741059197669,2235.557977461247,65.19999999999982,127.10000000000082,0.4250654676955852,1.3828815268803394,0.06743790529552984,0.49119510439164876,0.20764585702569202,2.6996387492388783,0.9851096908965116,mixed_climb_descent,1.0,926.0,978.1390938559723,52.139093855972305,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,15,15.000064975875102,16.001194173542814,1.0011291976677121,-0.10812120924074398,2144.201007112545,43.19999999999982,159.00000000000045,0.45438672119642964,1.1501689473335919,0.06239014215768002,0.41111403508771927,0.12230914159758201,2.9072846062645703,0.9374330654119628,descent,1.0,760.0,968.4845938914838,208.48459389148377,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,16,16.001194173542814,16.999885880871343,0.9986917073285291,-0.029255191309685083,2039.504055418512,67.99999999999932,97.79999999999973,0.4836981778576466,1.411836707048053,0.05684545972943034,0.5808026208026208,0.2563480641912697,3.0295937478621524,0.8167766371242807,mixed_climb_descent,1.0,814.0,834.5068477707963,20.5068477707963,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,17,16.999885880871343,17.999893528742618,1.000007647871275,-0.050597501863235514,2070.700854182988,82.60000000000036,137.30000000000018,0.5129931959177021,1.5174713871747156,0.058470794147189364,0.4586404016994979,0.16974452281332938,3.285941812053422,0.8614310792000766,mixed_climb_descent,0.24321070632898484,863.0,1139.3132444381772,276.3132444381772,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,18,17.999893528742618,19.000381452835224,1.0004879240926066,-0.03707059166187562,1950.3512413611904,40.400000000000546,82.30000000000041,0.5423145412002117,1.1419143116875956,0.052326187064604235,0.5662901155327343,0.2326228236065967,3.4556863348667513,0.8079083621462622,flat,0.8908258369085906,779.0,690.1967739362716,-88.8032260637284,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,19,19.000381452835224,20.000240064975134,0.99985861213991,-0.19719453419954996,1840.1505492386814,0.20000000000004547,199.4000000000001,0.5716337020599213,0.6740540921118053,0.046997006015649156,0.5577476118652589,0.1918244689149194,3.688309158473348,0.8311360589256716,steep_descent,0.32444132423609107,663.0,411.0804051349564,-251.91959486504362,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,20,20.000240064975134,21.000304027794286,1.0000639628191514,0.10143758804296871,1771.361335370166,125.49999999999955,24.500000000000227,0.6009466489019346,1.9151986342420768,0.04381449442603358,0.5799285459092534,0.29288987383992754,3.8801336273882674,0.8075452052326508,climb,0.5330077733710599,933.0,1119.8255637064683,186.8255637064683,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,21,21.000304027794286,21.999969891460598,0.999665863666312,0.25101813194033346,1982.1708313323861,250.39999999999986,0.0,0.6302567706217002,3.10565384957554,0.05391781912728644,0.7198629728924635,0.5704424385192467,4.173023501228195,0.8911340759004327,steep_climb,1.0,1119.0,1477.93260821122,358.93260821122,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,22,21.999969891460598,22.999564484064813,0.9995945926042147,0.18739593056264078,2219.9429706297883,187.29999999999973,7.899999999999636,0.6595600127630602,2.5808893849550016,0.06656128878855416,0.6640829629629629,0.47532960200105795,4.743465939747441,1.2306107990166522,steep_climb,1.0,1125.0,1349.3063436288803,224.3063436288803,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,23,22.999564484064813,24.00035356860629,1.000789084541477,-0.16205043879855946,2250.524409792958,45.50000000000091,231.39999999999918,0.6888797179986508,1.2615820103115167,0.06828346627643489,0.4572249322493225,0.24052897347644292,5.2187955417484995,1.3869885044802814,steep_descent,1.0,1230.0,960.8813406682767,-269.1186593317233,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,24,24.00035356860629,24.99972507453039,0.9993715059240991,-0.19179545400238407,1983.0493876999858,6.0,204.3000000000004,0.7181961534436617,0.7768711624244178,0.053962101071147295,0.5299676375404532,0.18792007091665539,5.459324515224942,1.2680353294715219,steep_descent,1.0,721.0,502.0459838629632,-218.95401613703677,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,25,24.99972507453039,26.000581120167006,1.000856045636617,-0.04179422966721726,1868.873175093343,22.099999999999454,61.59999999999991,0.7475135703401784,0.9462712851932417,0.04835861868375091,0.5155705908885883,0.18227042924000383,5.647244586141598,1.127303747457304,descent,0.6165982709749173,739.0,625.8225996620615,-113.17740033793848,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,26,26.000581120167006,26.99838194098666,0.9978008208196556,-0.11961504439706254,1774.8853349547326,9.500000000000227,133.5999999999999,0.776807965640985,0.8432260480263983,0.043974840234345725,0.6237868480725625,0.215989585125999,5.8295150153816016,1.0173975855991564,descent,0.312307915394122,588.0,457.41221081862824,-130.58778918137176,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,27,26.99838194098666,27.998859180541256,1.0004772395545949,-0.03235942255090187,1700.0347808197728,3.9000000000003183,36.30000000000041,0.8060968087655801,0.8638065885554261,0.040631523066251396,0.6297777777777778,0.1631891831840211,6.0455046005076,0.9696962542154418,flat,1.0,435.0,463.7419330096557,28.741933009655725,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,28,27.998859180541256,28.99975460205068,1.0008954215094228,-0.18416149681463892,1611.267993080541,0.0,185.49999999999886,0.8354310095788436,0.6823056410237578,0.036836543834904756,0.5639948619139371,0.1536754532727407,6.208693783691621,0.8815578368336314,steep_descent,0.659526665737332,519.0,407.58476246006353,-111.41523753993647,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,29,28.99975460205068,30.00001507519599,1.0002604731453104,-0.18678441029193033,1390.3743988025951,0.0,188.60000000000014,0.8647620332379954,0.6039968681844993,0.028193150674692857,0.5083167220376523,0.1443663327291627,6.362369236964362,0.8067495613838557,steep_descent,0.3678172864538693,602.0,396.5143055835707,-205.48569441642928,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,30,30.00001507519599,30.999995420704536,0.999980345508547,-0.2782364209568416,1159.0296745050473,0.0,279.79999999999995,0.894079644590838,0.7334253922765209,0.02036490149544956,0.5948229885057471,0.2402114143450293,6.506735569693525,0.7420211073293069,steep_descent,0.7386718109480453,725.0,408.0569166085489,-316.9430833914511,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,31,30.999995420704536,32.0000994110677,1.000103990363165,-0.2012248291383418,933.0039597004396,7.699999999999818,208.0000000000001,0.9233949623691531,0.7122161871423801,0.013926153627554227,0.5225957446808511,0.23819643453420916,6.746946984038554,0.7899141707850044,steep_descent,0.49944028718836253,940.0,448.13318972015855,-491.86681027984145,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,32,32.0000994110677,33.000697457635866,1.0005980465681645,-0.10360002204855415,763.6211203532641,0.0,107.50000000000023,0.9527193338171209,0.6458684013235749,0.009884592113376556,0.45209039548022595,0.14684921080223645,6.985143418572763,0.8233792450264307,descent,0.835828016399623,767.0,468.0777609017023,-298.9222390982977,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,33,33.000697457635866,33.99938774372818,0.9986902860923124,-0.13642269964133813,661.3015858041512,0.0,135.79999999999995,0.9820229845438667,0.6223198287423569,0.007768460871503513,0.5204471544715447,0.12364930589829791,7.131992629375,0.756823558048973,descent,0.7075778806882576,492.0,390.19366835863804,-101.80633164136196,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0126,34,33.99938774372818,34.113297884002414,0.11391014027423552,-0.07082157657257328,573.0418193174221,0.0,9.5,0.9983304144228218,0.7085016032640794,0.0061399077376963485,0.5440196078431372,0.018690855904420673,7.255641935273298,0.684317987542145,descent,0.22135015349089343,68.0,48.39370110691215,-19.606298893087853,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,0,0.0,0.9996830870112129,0.9996830870112128,-0.1359350225988355,1294.1608812918241,1.2000000000000455,137.0,0.018149458547685602,0.6778681032467673,0.024785358057972884,0.25486288142139824,0.06378390443625727,0.0,0.0,descent,1.0,863.0,556.3346140953561,-306.6653859046439,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,1,0.9996830870112129,1.9996907940069022,1.0000077069956892,-0.039200011364294685,1192.6787169571976,18.500000000000227,59.600000000000136,0.05445426918774967,0.9097994519842624,0.021425687161025553,0.2699077733860343,0.06114993479492812,0.06378390443625727,0.06378390443625727,flat,1.0,759.0,744.3615951901655,-14.63840480983447,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,2,1.9996907940069022,3.0001594652417003,1.000468671234798,0.035762036763468355,1215.8228123455717,41.00000000000023,4.2000000000005,0.09077334227607052,1.233918898395333,0.022170683276438563,0.3803165988240615,0.10342260916755015,0.1249338392311854,0.10840221338752895,flat,0.3491433657905212,737.0,1010.7780611791994,273.7780611791994,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,3,3.0001594652417003,4.000604520919164,1.0004450556774636,0.016583692394227037,1223.9192260608993,29.59999999999991,13.699999999999818,0.12710035552250135,1.127510935033775,0.022434261877985917,0.2990123456790123,0.06880566427124958,0.22835644839873553,0.18372894400725925,flat,0.6520140254678226,729.0,923.8400469350655,194.84004693506552,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,4,4.000604520919164,4.999712683531249,0.9991081626120852,0.07102074587974727,1280.1609703526847,73.5,0.0,0.1634026684462274,1.4573779160740754,0.024307547178281874,0.4003629417382999,0.1071587322197744,0.2971621126699851,0.20491541365843835,climb,1.0,698.0,1148.9664703308124,450.9664703308124,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,5,4.999712683531249,5.999813343675492,1.000100660144243,0.053578169714492835,1346.3588940942518,60.399999999999864,5.7999999999999545,0.19969872879597736,1.3520511476558577,0.026607281744286393,0.36112792297111423,0.09336794783337694,0.4043208448897595,0.2589638043564769,climb,0.40574221154821566,727.0,1112.1861780587299,385.18617805872987,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,6,5.999813343675492,6.99984064353928,1.0000272998637882,0.035777177411312956,1376.107172236384,56.30000000000018,17.5,0.23601147627754554,1.2964983349188601,0.027674139869588776,0.28039310068190937,0.07096599869230798,0.49768879272313643,0.2852130525977107,flat,0.7779210515472768,831.0,1067.5807502774444,236.5807502774444,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,7,6.99984064353928,8.000087986247758,1.0002473427084775,0.011550678172914051,1429.7954725365623,52.600000000000364,38.10000000000059,0.2723268868121891,1.2450361148213078,0.0296519664363184,0.34901400059577004,0.1356982132851998,0.5686547914154444,0.28225702483294524,flat,1.0,1119.0,1027.5206931982802,-91.47930680171976,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,8,8.000087986247758,8.999666946543504,0.9995789602957466,0.1775770066869927,1501.9191819739378,179.6999999999996,2.4999999999995453,0.3086341576468505,2.431993300763345,0.03241510230113631,0.4066666666666667,0.2064528700200542,0.7043530047006442,0.34479936019685775,steep_climb,0.7172575705439557,1308.0,1904.3260327612672,596.3260327612672,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,9,8.999666946543504,9.999997562963134,1.00033061641963,0.24178855371955746,1712.3466516742103,239.3000000000004,0.09999999999990905,0.34494294033340606,2.986093018268395,0.04117244342256221,0.4437325197050598,0.2424408207193364,0.9108058747206984,0.4618865185332851,steep_climb,0.2823987678050291,1311.0,2164.086466968013,853.0864669680132,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,10,9.999997562963134,11.000325517387754,1.0003279544246197,0.23135749559038948,1958.4406808694075,220.9999999999975,0.0,0.3812653211672856,2.903508050436012,0.05272857896595173,0.400325657129565,0.21996156381164017,1.1532466954400349,0.584614769536038,steep_climb,0.28339275778548684,1433.0,2360.8427502486084,927.8427502486084,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,11,11.000325517387754,12.000120237364728,0.9997947199769737,0.10558898705791668,2168.14223686025,142.09999999999945,18.699999999999818,0.41757797268754754,1.9007624154620408,0.06369408725312087,0.34040373454453693,0.15368047594790563,1.373208259251675,0.6530548371635804,climb,0.637522707044511,1321.0,1624.9861369247537,303.98613692475374,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,12,12.000120237364728,12.999928004946879,0.9998077675821513,0.10176511434242852,2255.8687539917823,111.79999999999973,8.699999999999818,0.4538811801053162,1.8003145869055504,0.06858667657577344,0.41024336888159696,0.19543497920067804,1.5268887351995806,0.6374753984230183,climb,0.6907979814833157,1219.0,1452.0125560618123,233.01255606181235,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,13,12.999928004946879,14.000172844955323,1.0002448400084436,0.31694507950113193,2486.940157163938,316.09999999999764,0.0,0.4901925595477583,3.7790424341748974,0.08233562477040812,0.5386503948312994,0.3752206478213881,1.7223237144002586,0.6676883695887876,steep_climb,0.4447714337191469,1393.0,2357.1472546609007,964.1472546609007,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,14,14.000172844955323,14.999817886036368,0.9996450410810453,0.07637619575722183,2660.2634868851915,135.699999999998,38.70000000000027,0.526500984656047,1.8502784018333618,0.09346857787236795,0.39366963402571714,0.200890267666226,2.0975443622216465,0.8698563577500309,climb,1.0,1348.0,1597.5615433347846,249.56154333478457,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,15,14.999817886036368,15.999853206332691,1.0000353202963232,0.09289086176431306,2791.7764686731357,159.90000000000055,46.899999999999636,0.5628056058895085,2.066122524555942,0.10238500909651271,0.44543961352657,0.2570237001519729,2.2984346298878724,0.8452957068632837,climb,0.981233038950998,1380.0,1592.8759627694635,212.8759627694635,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,16,15.999853206332691,16.999794377605,0.9999411712723081,-0.037173770720883105,2882.009498436309,79.90000000000055,120.79999999999927,0.5991156034294222,1.4159740598008683,0.10873680945293174,0.33170574712643675,0.1616552392801031,2.5554583300398455,0.8832341616603256,mixed_climb_descent,1.0,1450.0,1271.8987151583542,-178.1012848416458,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,17,16.999794377605,18.00005647117,1.0002620935650022,-0.15092622481086357,2739.265492947646,7.199999999999818,166.39999999999964,0.6354297180861433,0.7804376464379577,0.09877628728470844,0.35640639698965193,0.13351930549434862,2.7171135693199484,0.8159711993666143,steep_descent,0.5991789362563238,1063.0,693.5027102491592,-369.49728975084076,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,18,18.00005647117,19.000417170215865,1.0003606990458636,-0.1798197948079991,2534.5163624131796,2.300000000000182,186.90000000000055,0.6717514493586048,0.733853044633237,0.08532155695195642,0.3226609195402299,0.12363207398899993,2.850632874814297,0.7380056375366512,steep_descent,0.5865131248471386,1160.0,642.5782616944292,-517.4217383055708,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,19,19.000417170215865,20.000295211521003,0.9998780413051378,-0.05328427873858217,2419.5363507843745,9.200000000000273,67.29999999999973,0.7080662080808039,0.8422953144300904,0.07819596775401882,0.33711340206185564,0.09994663955371412,2.974264948803297,0.6703600972419786,descent,0.6424453318464549,873.0,731.4784963861158,-141.5215036138842,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,20,20.000295211521003,20.999867040355184,0.9995718288341813,-0.10864399258916194,2335.6407688125933,6.699999999999818,118.40000000000282,0.7443666446969351,0.8685569155670644,0.07319196775393044,0.31128941441441443,0.11911344239694921,3.074211588357011,0.5965616140085401,descent,0.9786594969632898,1184.0,749.982712577098,-434.017287422902,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,21,20.999867040355184,22.00003205706688,1.0001650167116942,-0.16367290663787196,2189.016786494005,5.0,173.09999999999945,0.78067229141246,0.7458702575048466,0.06484195286500571,0.3123895582329318,0.10076690470385442,3.1933250307539605,0.5610571558137697,steep_descent,0.9230227258280123,996.0,638.6731894425255,-357.32681055747446,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,22,22.00003205706688,22.999974426093658,0.9999423690267797,-0.0901607310531076,2051.728060916449,4.900000000000091,98.70000000000005,0.8169846653637991,0.7491644560913312,0.057479609544912935,0.35180908391070054,0.10642822090450468,3.294091935457815,0.5164082685745567,descent,0.3150539982355716,866.0,636.3413304529754,-229.6586695470246,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,23,22.999974426093658,23.999860824393856,0.9998863983001982,-0.10266863759701458,1958.8130900135,7.799999999999727,111.09999999999968,0.853291980938763,0.7480488139725379,0.0527471405337705,0.3624380952380953,0.11306721785072135,3.4005201563623197,0.4889928755752344,descent,0.6653433005454862,875.0,632.1838919458097,-242.8161080541903,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,24,23.999860824393856,25.000139494959704,1.000278670565848,-0.1638662114098138,1812.0896875067522,0.0,166.39999999999964,0.8896054021395219,0.6079759462970911,0.04568540736305138,0.30066411238825036,0.09939555289065705,3.5135873742130412,0.47532204986040316,steep_descent,1.0,1044.0,510.20486127088054,-533.7951387291195,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,25,25.000139494959704,26.00005431502986,0.9999148200701562,-0.07652547446759284,1690.7671975949181,1.6999999999995907,88.2999999999995,0.9259193393435445,0.7615365458826757,0.040226692944972386,0.2616029453412631,0.09045508360208653,3.6129829271036984,0.4515227881190277,descent,0.3128972104986886,1177.0,635.2048994707184,-541.7951005292816,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,26,26.00005431502986,27.000051089956134,0.9999967749262737,-0.16564154597506842,1549.4955313585342,0.0,164.20000000000027,0.9622281586724208,0.5803075515417836,0.034304432980638455,0.25632859399684044,0.07864396632258881,3.703438010705785,0.42495139209367294,steep_descent,0.5597701898998998,1055.0,481.11105370835946,-573.8889462916405,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0128,27,27.000051089956134,27.540300565569527,0.5402494756133933,-0.17126207459658313,1423.4922971790527,0.5000000000002274,93.00000000000023,0.9901916561453799,0.5547815969665862,0.029416268857186734,0.29765027322404375,0.045729651686755704,3.7820819770283736,0.3934557004896426,steep_descent,0.13045201896328465,488.0,247.23624810941746,-240.76375189058254,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,0,0.0,1.0003241897843405,1.0003241897843405,0.11605046396536274,256.67674479919407,115.69999999999999,0.20000000000001705,0.03337938847841474,1.8543967911137977,0.001800104277097092,0.6008623548922056,0.13611463899346102,0.0,0.0,climb,1.0,402.0,929.0143692216299,527.0143692216299,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,1,1.0003241897843405,2.00108536255748,1.0007611727731394,0.09309788004464303,398.4681802343857,103.90000000000003,11.199999999999989,0.10015274693301317,1.7806249740011142,0.003455547023453742,0.6424513618677042,0.20155146651055006,0.13611463899346102,0.13611463899346102,climb,0.4972378911833248,514.0,836.0600781719414,322.0600781719414,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,2,2.00108536255748,3.000734555601065,0.9996491930435853,0.06554070568751422,455.8955695186474,66.69999999999999,0.0,0.1669035817111261,1.4229930800751942,0.004259878246358539,0.7754589371980677,0.25295862486949294,0.3376661055040111,0.30238767117842025,climb,1.0,414.0,553.3719031295228,139.37190312952282,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,3,3.000734555601065,4.000896622559025,1.0001620669579596,0.06264613282865661,507.64861214280995,69.40000000000009,7.800000000000011,0.23363442518447125,1.4789082169741896,0.005050844161595847,0.8356045751633987,0.30151122217412923,0.590624730373504,0.47697292138797864,climb,1.0,408.0,534.4184128015593,126.41841280155927,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,4,4.000896622559025,4.999815474420836,0.9989188518618111,0.18263330539413242,632.1516640489065,183.69999999999993,0.0,0.30034089821643634,2.457213022809796,0.007210432171245729,0.8261174242424242,0.5050636733394235,0.8921359525476333,0.6548614531101324,steep_climb,1.0,704.0,898.9707046735152,194.97070467351523,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,5,4.999815474420836,6.000255186822054,1.000439712401218,0.13476492689299413,850.9385957640633,172.4999999999999,45.80000000000007,0.36705663588001225,2.317595016311543,0.011884192746016597,0.8189845474613687,0.5296715351414811,1.397199625887057,0.990196969825516,mixed_climb_descent,1.0,755.0,860.6298903579842,105.62989035798421,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,6,6.000255186822054,6.999064502327034,0.99880931550498,-0.07680850056297474,820.2985777791188,0.0,76.19999999999993,0.4337687184719179,0.6755418055230022,0.011162207450359674,0.652457264957265,0.1266580014603137,1.926871161028538,1.2632274924520486,descent,0.42840805036158014,312.0,314.1443084117336,2.1443084117336184,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,7,6.999064502327034,7.999748102861912,1.0006836005348783,-0.08681081301820151,732.9328442967923,1.9999999999998863,89.79999999999995,0.5004889392622615,0.7471999577376842,0.009224190190343262,0.6955117370892019,0.1668628111338788,2.053529162488852,1.0624799447348685,descent,0.7756784956295406,355.0,325.9307021288489,-29.069297871151093,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,8,7.999748102861912,8.999367092559664,0.9996189896977521,-0.17971636209552858,595.9412574182854,0.0,178.0999999999999,0.5672361777231737,0.5717337924453154,0.006544932435078699,0.7102713178294573,0.1698699926496227,2.2203919736227307,0.953967313302374,steep_descent,0.7851881472915079,344.0,243.29173862206954,-100.70826137793046,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,9,8.999367092559664,10.000958275783164,1.0015911832234998,-0.06855896768294222,468.66837426015934,17.399999999999977,85.60000000000002,0.6340137009212233,0.8563297878784303,0.0044492657076536934,0.7024953445065176,0.17225683588305363,2.3902619662723534,0.8765863602788063,descent,1.0,358.0,368.38013758251316,10.380137582513157,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,10,10.000958275783164,11.000354376918823,0.9993961011356589,0.05343988168943408,484.42603497829407,60.80000000000007,6.500000000000114,0.7007837866465242,1.3799626190661896,0.0046881708256309995,0.7476705882352942,0.237365930797463,2.562518802155407,0.8216479835786622,climb,0.42559134168365054,425.0,556.681795823214,131.68179582321397,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,11,11.000354376918823,12.000246422751347,0.9998920458325244,0.007100883291795307,491.59072590865645,40.69999999999993,33.69999999999993,0.7674971745856165,1.1443113769317266,0.0047987176799467735,0.7271895424836602,0.18644767533494716,2.79988473295287,0.8460577280189288,mixed_climb_descent,1.0,357.0,474.90887597531946,117.90887597531946,decayed,decayedTrimpBefore,exponential
hardTrailRun,A0130,12,12.000246422751347,13.001348888520463,1.0011024657691152,-0.07231490194940185,503.3541776824046,37.0,109.39999999999998,0.8342675014736692,0.9512787409366982,0.004982825762333332,0.7736088154269972,0.22048328173485238,2.9863324082878173,0.8132226559999467,descent,1.0,363.0,371.62578917340045,8.625789173400449,decayed,decayedTrimpBefore,exponential
