dailyId,athleteId,date,distanceKm,timeSec,distanceEqKm,trimp,ascentM,acuteDistanceKm,chronicDistanceKm,acuteTimeSec,chronicTimeSec,acuteDistanceEqKm,chronicDistanceEqKm,acuteTrimp,chronicTrimp,acuteAscentM,chronicAscentM
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-18,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-18,0.0,0.0,0.0,0.0,0.0,4.410057142857143,5.396621428571428,2362.8571428571427,3295.464285714286,7.282914285714289,9.016264285714286,0.9459679048744152,1.254772511813471,287.2857142857143,361.9642857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-19,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-19,0.0,0.0,0.0,0.0,0.0,3.409871428571429,5.330064285714285,2041.857142857143,3266.1785714285716,6.2498714285714305,8.93185,0.8454171208834149,1.248441198323085,284.0,360.17857142857144
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-20,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-20,7.8261,2556.0,9.0861,1.0288479409656328,126.0,4.5278857142857145,3.5332607142857144,2407.0,1848.3214285714287,7.547885714285717,5.3911178571428575,0.9923953981642196,0.6692712100260236,302.0,185.78571428571428
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-21,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-21,9.4653,3356.0,10.9253,1.1823994949176873,146.0,4.606857142857143,3.8713071428571424,1915.857142857143,1968.1785714285713,6.278285714285716,5.781307142857144,0.6508254319443869,0.711499763415941,167.14285714285714,191.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-22,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-22,0.0,0.0,0.0,0.0,0.0,3.2549285714285716,3.8713071428571433,1256.2857142857142,1968.1785714285713,4.3349285714285735,5.781307142857143,0.4870360315850602,0.711499763415941,108.0,191.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-23,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-23,6.3037,3009.0,11.3437,1.6000620614036134,504.0,3.3707285714285717,4.096439285714286,1274.4285714285713,2075.6428571428573,4.479300000000002,6.186439285714285,0.5444727853267043,0.7686448370374988,110.85714285714286,209.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-24,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-24,10.7626,4057.0,11.3726,1.0901181853757158,61.0,4.908242857142858,4.480817857142857,1854.0,2220.535714285714,6.103957142857145,6.592603571428572,0.7002039546660922,0.8075776293723457,119.57142857142857,211.17857142857142
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-25,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-25,7.142200000000001,2446.0,7.4222,0.7561887304163584,28.0,5.9285571428571435,4.584592857142858,2203.4285714285716,2152.964285714286,7.164271428571431,6.63245,0.8082309161541434,0.8185100861889151,123.57142857142857,204.78571428571428
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-26,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-26,0.0,0.0,0.0,0.0,0.0,5.9285571428571435,4.584592857142858,2203.4285714285716,2152.964285714286,7.164271428571431,6.6324499999999995,0.8082309161541434,0.8185100861889151,123.57142857142857,204.78571428571428
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-27,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-27,8.9376,4101.0,11.1776,1.085380328009138,224.0,6.087342857142857,4.903792857142856,2424.1428571428573,2299.4285714285716,7.463057142857145,7.03165,0.8163069714460729,0.8572736693320985,137.57142857142858,212.78571428571428
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-28,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-28,11.797,7617.0,23.447,3.790735548744682,1165.0,6.420442857142858,5.083496428571429,3032.8571428571427,2459.6071428571427,9.25187142857143,7.480996428571428,1.188926407707072,0.9298448239946285,283.14285714285717,239.75
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-29,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-29,0.0,0.0,0.0,0.0,0.0,6.420442857142858,5.083496428571429,3032.8571428571427,2459.6071428571427,9.25187142857143,7.480996428571428,1.188926407707072,0.9298448239946285,283.14285714285717,239.75
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-09-30,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-09-30,6.527399999999999,2518.0,8.7874,1.0395209219443784,226.0,6.4524,5.316617857142858,2962.714285714286,2549.535714285714,8.886685714285717,7.794832142857143,1.1088491020700384,0.9669705712069279,243.42857142857142,247.82142857142858
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-01,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-01,0.0,0.0,0.0,0.0,0.0,4.914885714285715,5.316617857142858,2383.1428571428573,2549.535714285714,7.262028571428573,7.794832142857143,0.9531179327306505,0.9669705712069279,234.71428571428572,247.82142857142858
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-02,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-02,4.0844000000000005,2179.0,7.4444,0.8550768041985991,336.0,4.478057142857143,5.462489285714286,2345.0,2627.3571428571427,7.265200000000002,8.060703571428572,0.9672448004138278,0.997509028499735,278.7142857142857,259.82142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-03,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-03,0.0,0.0,0.0,0.0,0.0,4.478057142857144,5.462489285714286,2345.0,2627.3571428571427,7.265200000000002,8.060703571428572,0.9672448004138278,0.997509028499735,278.7142857142857,259.82142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-04,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-04,35.2072,28210.0,54.6672,8.048976855753311,1946.0,8.230857142857143,5.844289285714287,5789.142857142857,3134.25,13.478000000000003,8.600717857142858,1.962044304377281,1.1172021217968797,524.7142857142857,275.64285714285717
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-05,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-05,40.3202,26416.0,50.7802,5.05964994215828,1046.0,12.3056,7.284296428571429,8474.714285714286,4077.6785714285716,17.38274285714286,10.41429642857143,2.1433177891506525,1.2979039054453898,507.7142857142857,313.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-06,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-06,0.0,0.0,0.0,0.0,0.0,12.3056,7.284296428571429,8474.714285714286,4077.6785714285716,17.38274285714286,10.41429642857143,2.1433177891506525,1.2979039054453898,507.7142857142857,313.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-07,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-07,8.600700000000002,2952.0,8.940700000000001,0.893635808807651,34.0,12.601785714285715,6.922064285714286,8536.714285714286,3871.5714285714284,17.404642857142857,9.819207142857142,2.122477058702548,1.2170200184851796,480.2857142857143,289.7142857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-08,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-08,9.619,2945.0,10.049,1.5489595770024198,43.0,13.975928571428572,7.052278571428571,8957.42857142857,3889.3571428571427,18.84021428571429,9.872278571428572,2.3437569982743227,1.2357616976363706,486.42857142857144,282.0
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-09,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-09,9.735,4443.0,13.344999999999999,1.378254709787666,361.0,14.783157142857144,7.399957142857143,9280.857142857143,4048.035714285714,19.683157142857144,10.348885714285714,2.4184966990727608,1.2849850801287874,490.0,294.89285714285717
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-10,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-10,0.0,0.0,0.0,0.0,0.0,14.783157142857144,7.149910714285714,9280.857142857143,3967.785714285714,19.683157142857144,10.090625000000001,2.4184966990727608,1.2598473841310371,490.0,294.07142857142856
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-11,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-11,15.7441,15404.0,25.6441,2.673452223920102,990.0,12.002714285714287,7.7122,7451.428571428572,4517.928571428572,15.537000000000003,11.006485714285715,1.6505646088108736,1.3553278206996124,353.42857142857144,329.42857142857144
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-12,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-12,12.7087,5582.0,18.9987,2.288633512624904,629.0,8.058214285714286,7.847778571428571,4475.142857142857,4474.642857142857,10.996785714285718,10.97742142857143,1.2547051188775344,1.3094436869199118,293.85714285714283,312.9642857142857
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-13,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-13,0.0,0.0,0.0,0.0,0.0,8.058214285714286,7.509796428571429,4475.142857142857,4309.75,10.996785714285718,10.491582142857142,1.2547051188775344,1.2684963368300803,293.85714285714283,298.17857142857144
8c83ae21-a810-466d-a5c5-95ef9a470c8a-2025-10-14,8c83ae21-a810-466d-a5c5-95ef9a470c8a,2025-10-14,9.1629,3663.0,12.9129,1.3688177776155595,375.0,8.138528571428571,7.640860714285715,4576.714285714285,4337.642857142857,11.564242857142858,10.583717857142856,1.322588257278664,1.274596800844489,342.57142857142856,294.2857142857143
