activityId,athleteId,source,startTime,distanceKm,elapsedSec,movingSec,ascentM,avgHr,maxHr,hasTimeseries,polyline,rawJsonPath
14841186838,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-18T17:29:49Z,23.761200000000002,7383,4921,620.0,145.3,183.0,True,e_wrGgnfb@sI~e@aFrZoDzQ}BxNmDzRmA`G{DfVaB|Hy@n@s@DqGsGXoHH[@D{@hNBvBcAPc@`CYdC_AfF}AxEi@bAaB|AqCtA}@PuEFcIq@aDo@}CcAsEi@sEBaCZmCx@eEfCyAdCs@rBmCvDgAfCMhDHbBb@jC|@fChAbBdAbAfD`BfM~BRO@aAb@IB`@Yz@}@|F|B~AnBxBnItOv@hDfAjHh@`Gr@xEAbCb@nS}B|CgIVcC^QSw@I{ATSG@_@bBu@NO@Wi@SkJz@iCUwHyB{A@wBX{BnAmBb@aFlBeFvB{ExCqAFoBj@{BkBy@Si@f@w@~Ci@n@yIVEc@zDgBxCuC@c@QO}J~A{E_@sCB_BmAkCKiAg@_CiCgCeEqDaE{@cBu@o@uAKyG`C{A^SGw@y@{@eBSaBHyCIsAq@gBc@Qs@@qDiAyDGsCXkAI}HeCoE{@cBNoBhBi@LmGMoBW_D}AiCP}Ca@cLQGIDoD|CuJdAiApB]P_@?]QMsADqAm@oHg@qA}Aw@U_Ay@kAuBg@aB{@]yBOe@TqCpCmADO_@TmB@eAQ_BYkAqAmBUoDe@uAu@w@mFPYoAa@m@Bm@d@_A@W_@{@aAq@kBsBuAXg@EeC{@W[y@aBy@}Bo@uE]y@UsAoAiAm@sDSkBcAeACiBLgAx@gBpD_Lx@iAbA}@|BkARWFgAVu@bBcAtAoBhCuCbEiDfEyAzDOdAHpDhAxC[|Ep@`EaAfM?~Ac@rB}B|@qB`AkA[aETyAt@o@jCSXo@e@iEz@{Ef@wA`BkCjC{A~Ae@hCAt@g@`@oALoCXmAn@eArBoBTe@N}@RaC?eBeAcHe@{@o@i@gBs@iDk@i@W_@q@eAiHsBkF?y@Ts@XMhABl@Nv@nApAr@zA_@dCLhC`@lBz@xBP|BC|@n@zBlHz@fAtB~Af@dC|EbJj@rBhCpCV|@HzBRn@p@ZxCw@zA`@BXKRo@Fw@h@k@bBq@tAr@hCvBbFvCtJDr@G\iAtBAvAL`@XT`B\X`@Fr@Wz@}@dAMf@D~@|AdJ`@l@pAv@^f@Rl@DdATl@xAf@fA|Bn@f@~CP~Bf@lHrC|BzFnA`Cx@pClA~Ab@zBj@fBnFdB~BxBnGzH~A`BBGf@pAvCnD~J`OBIc@i@zAsAc@qB,raw/strava/14841186838.json
14852373707,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-19T19:20:36Z,3.6613,2323,2322,266.0,163.7,191.0,True,yrvrG_wfb@Nk@Pc@f@{@@c@FQn@SNAz@BLEROLk@L_@DEL@b@h@PLTHZ\t@ZTDLHLP?OUq@EIYSKSEMASW}@a@o@EQ@JHH@DOW?DWgBOe@Cy@BYBGEH?r@CJAIBm@PcAAo@B]GJCZER@KDg@JYJk@@[Hc@GDGLE^BYH_@FQJa@DGNGHUC@?FD@?C?B?AA@ACC@?G@\EMFLAO@LGG?K@A@TASNa@D?JPFDDGHFFKBATPFOBa@C?CJA`@EDDMFu@Do@?e@CKC_@@UAAADAV?CB?AC@@ABAAA@C[?SF[AGGWMUCWBGFGJJBAAQBDBCEDCIFJB@BODF?IDINLB??INF@C?MBBDGDFHEFPFHBACBB?C@FI`@qAb@e@Tk@PuBDoAUk@A?L\B`@G`B?TGp@M^WZY`@Od@Kp@CBGEQYEQ@NCBGIAHEE?@?RQEAHMMA??NECCLIIITOKEBAJDQD?@B@?IECL?NPr@Hz@BvCEbAA@MGG?WHG?EAOQGFGLB\EWD]DEDA@BXRWYEBO\KDKJYzAGfAMn@MjC@n@P~@Jt@V`@M[@AF^pAdCCH?LXX`@|@DPK@USk@G]MMIg@g@]YOQSQG?CDQbAOVABEANOXqADETJNPh@b@?@e@_@Y[MAYhAQTMHQ@YE[@y@NEHCt@g@r@Od@,raw/strava/14852373707.json
14868762381,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-21T10:50:20Z,42.147400000000005,7425,6863,992.0,162.1,192.0,True,mwvrGuigb@?uARqByAaIMeCHaKcCiMYoJIuLWiChBeAhDi@tB?dDz@zAU~BeA`Jd@bEYjH_AlBcAx@_At@{AnEuNN_Es@wHV}B`AcBnA_AdE_@vAk@~BmCbA}CZyARyB]mFB{BTgBfCuIJkAGcKjAeI^{BdEyNhA}IbFyOpAoA`CqAxDeF`ByAjAaDtCoEvEeLdJoMhCmChBa@jAJxHrF~Cv@lCQxAq@z@_Ah@_AdD}IbDqDxEyAfKe@~EgBbBgA|NlEdElE`SdQdJ~I~PrT`CzBfBVnUzKh@B~DeAnAJ~V`NzBvDjEfJz@dApBzAnGlAvKzJpB|BhCdBt`@h]zhChtAlAPfHu@xBLfEjDtBv@~FhAtFnEnBz@bFhAz@bAlGbL`DvChEtF?rC{Bhd@e@xCoArBX`DvBR`@b@TfApB_@XxANL~EuBVL`@vB\^`GgAtD@`NlGZh@|@JjZxNnAF`Q{@bFg@xNaXve@q_A~@sCj@qD\uDLcEC{EWwHSsBsE{MoMyXqC}Iu@yEFeAjCiPjAoLA{CUiC{EuYQeC@oCbAyJDgMj@gLhA{OjAwHKwAgAcBC[x@uINgEa@o`@i@c[Ps@vDwBH?GAd@m@bDuCnAg@n@Pv@t@tHxJt@dCx@rGp@hC~BtArCCh@^h@~CKfBBbDUxBb@lCHxARZN?tFiCd@w@L_AVIPXBjB`@jEIdEUz@k@v@e@XaCBo@Xu@lCaAnAK|Be@bBq@`AAr@gCpDaA~CaBrCqA~@wBlCcDbDgBdEIn@HbBIr@i@|A}@t@k@pDK~GPlBGpDXvBSpCtCxD|B~@~BGzC}AbB]nHbCpCfC~@dCv@j@v@hAh@~AlE|EL`BdAjEl@jFrBlHt@`Ff@dANbALxBE|Hf@hCTfITtBCjBRnAg@nHXrFeApBZtBCnAl@`Cf@|@t@zCnArBX|CpAhBtA~DNzAWjCBrAz@bCg@rDp@xE\zG`A`B`D`Mn@vAZlCbCnCt@rEh@tA|@bAx@d@xCZfDpArFCdBRxCoBzAuBlAS|AiB^Qj@@pAf@|@MpA\hBkAf@^HdDVx@n@\xA?Vf@tC{ApJwBlJmClPgFrD[rIF|@JrClAfHPnFz@pEzCtCz@`G\`PFvI~AlEJvEnAbFf@tToCnEeBl~@QtFa@pCJzx@tTxB`@|AAnE}@xB}@lZaQhJkHfo@k_@`BYPWOw@k@QwEkE}HwM{DeAqHO{AmAiEh@]x@,raw/strava/14868762381.json
14872155418,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-21T16:31:24Z,45.606199999999994,6484,6362,410.0,146.6,173.0,True,gdnqG}phb@eAcDcFwHg@}Dd@KsFi@_BgC_DuCqBeEiGkBoFcAOw@Re@bBk@nCcHpK_GfF}@nCoEj@_D?qByF{R?_Cj@iB`Aw@`ToD`E}CmNmAaOoD_KtAoHeBkE`@aAkAq@iDAx@uAE_AhAsBLiDvDaH|AyIbEyV~BuGvF{KbFiAlBgMdG_Ds@qFbDgEToEtAiFO{Db@kJaByCZeAn@dBrB~D\eAc@sBAcBcBsAa@K\TvFtDxBTv@{D`R{ErHuFbDwCfFeBlAeCj@qJ{@qIjAiFk@yCdBqDYcKvAwIgCoFvCDfBtBbBUx@gBYeCcBmCS_FhBqBpC_Aj@kKbDaCtF@~ArMlRGpA}FhXeYbIyDWYoAFgCc@w@kCvAsGe@cEpCiAdBeDzB}HC_KiCoAeAo@qAs@cFaCsCe@{CuAqDkB_IgB}CaA{M`@gEaAmDZqCO}BwA}DkA{A]_DaAsAqCaJKoCYu@VD@q@v@wBQaF\sHcAaSg@sD@gKyEwRsCiP{DkE{AaDqAsAq@sByB_CsHcDeAN{DzBoCL{C{AaBuBW{@HyBs@{LD{Fp@{DxBkDHoDx@oChAmBhLgMbBuEjBkCvAeDf@eE`B}DzEaApAoBF_Ag@}LYa@[LI~@s@`AqE|Bo@e@q@{D^eK_@gDy@}@sCI}BkAiBaLa@qAyJsM{@]cJrHaC|ArA~}@kAxLu@fAn@tAFjA{B`i@SfLgAtLVbEbFfZT`ESdFoD|\rA`GpCnI|KvU~E|Np@pLKzJs@lHwApFgf@h`AwLnTwBtBgX|@oh@iVaFwAuInAaAyCSAmJdEWgANaBa@sAiCSSu@^eDjAgDRyBl@_UyHkCoD@eHcFqBaIgEcCcEyDkEeHoEmEc@gCmFyCgDyE{AQYmAmGaKkAyCaH_GqJuEgDwC{NkScGaM{A_F}ByEgFyC}B@cHdC{F]cCeCkCcAwI{I}D}AkGcEkF_@kBz@{HAW|@QC}BaCiGiBkD{EaDv@s@OaJ{IcAgBq@LyArAoHaBoCeCeIePwWoNcH|@yTiKcB}AsB_@eQuT{HqHa@uAcAO}AmAwM}LYoAw@G_FwDsNkEuG|BmBvA_HJwDx@sB`BwB|CaDnJmCpBqCVuB[qJgGuAKyBt@_KrMwBtDsCxHcNbTkG~E{FrQgAhIyClKqB`LQzBBdKuDjNVzICzBe@rC_AdCwAfBaCdAgFt@cBjBc@xCr@|IGzC_FjPuAlBiD~AwK|@oJo@gF`B_EkAsCAcFrBZhEZ~UhC|LE~L`BtLMv@WLFzB,raw/strava/14872155418.json
14882763820,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-22T14:51:53Z,16.7112,12134,9941,41.6,121.9,184.0,True,}kevG}khb@j@Af@\l@|@pAt@Jb@CLOATOPd@A\LN^F^MEXUTK\G~CVdBEbAZlB?tAL`BKzBNrAObCN`C[`IFnAVbBCfBd@`Cf@hAJ~@Tx@bChCv@Zf@@`Bo@rABvBUdAs@hAUtA}AbAY~@g@dASr@c@|AKjA{@|@[XUh@y@pAg@|AsAn@MtA{@xGcCz@sAnBk@|CyCnCq@`BcAlBa@t@?f@YhAGj@]ZEfAl@v@Qn@ThACRNXn@h@?NJLz@JLb@Bt@z@x@Zj@dAtAfAh@nA|@f@P\^zAn@tAZlBn@bALzA|@zAPpBn@`BTdBx@zCNrBn@vAVbAVhCr@nD~AtD~@vAdCnBfAd@dHlId@`@nB|@xC`BjCpBf@dAfDnE^fA`@CHLl@zAFx@LZpBbB^v@d@An@^|Dj@f@f@hB`@|A`AlGz@~@^rBzA~@nAd@bAThACf@FRr@fALhAt@t@Tr@`@^tCdG|@xEj@rAV|B`@jABXCz@c@lFe@rCAh@WdBSnCoB|H{@~BOpAe@nAYj@y@x@_Aj@g@n@Gd@IDGZQtAUn@CRTTJG_ArAET}@z@GLaA^{A?q@nA_@hCGlAMfFF`@THFv@Ln@FbCEjA_@t@In@R|EJ^Z`@M~@HlBAEQIET@xCh@pEDfA`@|BN|Bh@fAXfABh@XdAJnBZ`AEfAXv@TvB\bA@pATjA@~ANlAAdB`@nE@tAK~A?pBVrA[jCCzA]`BAlAWpBMrBo@~BIbBy@jCSnC_AhCQxAi@tBWpBo@nBO~Aa@xAGdAe@jA_@dCiAnD{@jGDfFG|ARrAD|BhA|Fr@nB|@|@Vz@LL~@V|@r@zABj@j@XHnAKbBp@jBH`AvAPHd@?lAi@pADjAo@dBU~A}@jAAjBy@fBUfAe@tAS`Au@fAGrAw@rAWx@q@tCqAlBCx@{@nCkBdBiBdAu@~@aBzB}AbAuAxBkBdEyB|FeBzF{BhA{@lBaAxE}A`Dq@vBK|Eu@bDRbCz@bChAlE~BhHtFbEdEt@j@z@nAnFrJzApDpB|DrClDdApB~CnEbEbFhAzB`EzFr@r@jCfErAlAdAnBzA~A~@tBr@b@h@|@`AdA`AzBn@l@|@hBZbAn@~@zBnFx@fCt@nA,raw/strava/14882763820.json
14893241615,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-23T19:43:39Z,6.875,2853,2746,407.0,169.0,193.0,True,yrvrGowfb@d@iAh@i@@MCa@@KTMPANIHAHA|@FHARWN_ABEFEH?LF\b@ZN`@h@LDb@TLAL@Z\@??EESc@cACS_BaDQm@AWKa@@KM_@AM@c@Dq@AQ@i@CG@MNq@@eAHUD[FQ@QHMTKNYF?VD^C@@NADIA_@Bq@AE?MCe@BaAEe@EUUa@@[DGDAJHACBINH@A@KDBDC?ODLB?AGH?FHBCAK@AB@DKBF@CHBNTRs@HMHEv@u@^Wb@WPELKPGPSVe@j@o@TMt@MVIJODS@sAFMZHHGHQPSL]Jg@B_@Pa@X_@ZYx@e@XU\k@`@aALSV_@lAeAt@Q`A?j@Qn@ATETIl@IR?j@IZAt@Sl@EVK`@INIF?ZYTENIPAHGV?|Aq@RQP?d@QF@VAt@_@RGXQTIZ[LCTa@JG\Oj@IH@XLTXL`@NTFEG@@@A?GSCCGAQTCb@EFKz@MTW^GRO`AEv@U\MXIHM@DCDDU?IDMHS\GZJv@FHNELBNT`@`@^l@RTFNFDL@?LLNn@}Bh@cAVo@HElAb@f@RHHJPZxAZt@BRAl@Mn@IVo@vA?DDD\GJ@PJHTDZAl@MtAa@fDC`@SxAAXi@|CAj@DrBJp@FV@PCL_@fAKb@GLQNSHSBk@?UI[YS_@So@c@i@KQ_@}BKSEAE?GFKf@GLUJO@g@Na@Pg@h@_@t@UZQJw@LMJq@Lk@NsAPa@?_@AeADc@@i@Ce@ES@QBe@V]ZM@GAMM]o@k@mAKKq@Ua@UQMg@i@WQUWu@oAgAcC_@cBUg@UaAAcAEm@MMWKOOe@sAi@q@SKa@Ao@NULkAhA_@PWXk@LOPUPIDK@OHKPKVQr@MNICKSCAE@EECHEC@RSGAHIMC@?NA@EAEJOKCPKKID?LDVJZDb@B~AF`A@z@CNADE@c@FI?[IE?QXGBML[pAIjASzAGv@H~ALx@XjA\r@Jd@Rb@HJJTn@z@L\DTAFC@OOQKeASg@k@SKs@u@EAKFCFG^ATGLOPQBcAC{@RCJAp@_AnB,raw/strava/14893241615.json
14902357184,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-24T17:43:45Z,1.15,1977,1629,0.0,131.7,161.0,True,,raw/strava/14902357184.json
14915118140,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-25T20:05:38Z,,4763,4763,0.0,122.3,171.0,True,,raw/strava/14915118140.json
14925548309,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-26T21:14:48Z,3.388,1911,1547,144.0,147.8,175.0,True,osvrGuufb@d@yA^s@PUDq@DEBOp@WLAT?b@FPEPSTeAHID?JFNRx@j@JNTP^LR@NDVVB@BCCUSk@IGCESS?SMUK]IKKSM[@COO?@BBSk@Ig@KeACgACKDUCe@Bq@?WLW?YBW@FCKBK@D@CEA@B@EEv@WtCCz@L|APfAHTRR@E@@NZNR?JIICIKSJNDLR\DPO]QS?QL\GGIYFDADIMHJISW[GQMg@SoAC_@@i@CO@i@AMBWBy@HYAYFU?EABACDQ@B?RB_@EL?I@C@@?BCH?J?UDOCh@AKBKE~@Kh@CpAKx@@f@BX`@`CHTXXR^@FATBJ`@p@FPHFBLXf@FP@PC?SSq@Ic@S_@a@a@Y]]SMI?CBMbAINKLMBACO@c@EKCs@TG?ED@j@APDRXr@h@jBZv@Fp@HJ~A|AfA|Ab@jAJ^CLa@v@UXWh@q@~@q@vAU\o@pAKHMI[q@w@wB[q@A]@IAEDHGHGI@IEQ?QSPLQBK?Ek@y@O_@SCH_@Fi@MiB?a@L_BDYNg@BQ,raw/strava/14925548309.json
14932635599,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-27T16:21:43Z,5.3708,886,886,27.0,152.9,167.0,True,_`wrGckfb@e@dCU|AqA~Gm@nDgBvJS|@Gt@uCvPm@`EaA~EStAk@`DaAxEMv@]bBa@~Bo@hEmBfKoArHo@nCIl@[|Ak@dEq@lEcAnF{@fEiB`LaAtE[d@G`@@ZE\]fB}@lF]Vu@\eBrA]^GLObA?`@`ArDv@fC`BdF\dBlCjJJZh@fAPf@Jj@rCvJDf@Jh@M`@Cv@i@`DW`Ce@tCUpBOh@y@jAaD`Du@dAy@|@s@bAJrBTzIDvDMrDEnCYhGG~EM|CQxIItAKXG`AIRQF_@Aq@NI?_@YQ@,raw/strava/14932635599.json
14953411411,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-06-29T05:49:41Z,47.1356,37304,33087,3054.0,147.6,189.0,True,ia|sGuosb@nF_H{EvHiAxHaCjAlHlFpBdGdBe@`@qEnEhDx@xF{BfAWvAvCzEnClR~BlC_CbQ|ADhDhDi@?aDd@zChBmCNnBbAyCNmGbEyAaIi@|Ja@[K`By@_BGyDiAnDVdEqByDd@yCqAvA^oBgAx@\kCc@i@kBbEWqH[tBg@j@y@{@yAlCgCb@YvFuAhDVlFrGdIzA|G{@dBuDk@yAlCE`Dd@`Fx@z@^nFoCB_ImGkTc@}E}FuSs@`@bCsFKElBqBReIyDmBlBcF}J_OmEyEyJO~@eDy@w@z@_MuCoG|@aE{DqDy@`AxDsFiAgLcLuAWu@v@oGuCe@oCqHwJcHgEuDoFZoH_Lp@oEyC_EaGwAgFReDeBkAYoDyBoDoInC^zQmI|@LjGaF~JhE}@TfEdBVc@pAx@z@JlEtGhHf@dIfFlGpBtMi@nEvAvDfMzIPtCnA|@k@~Bh@vA_CdEi@|E|DfHLfIpElCxAhIaEq@}IxBcFgAgBbFTdAxIbCpA`CxPrI~Eg@bGnCvBcA|GzD`GcAlStD~DY_EaEzFd@_HaFdEsEKqGnCkDUcHiF}I|@cGxJkCd@vA~AaDB|E|AoE|CpFrB}Dk@{JTrA|Cf@nA`Fx@WhApBMdDoA`Cv@M`F}FzBQzIkSvCgBnMm@~BtEy@~BzBa@jArGuDzAIvEjClGIpD~LjCuA}Al@?`DpC_@wAlCrDNpEfGRgCbAiAhChBiAr\jGhDgArEsLbJrLzFlDrCiFdCd@rGgDdIfLQz@hAi@lCzD`MaC{AjC~B}@xAx@jCbPzH`C|BhFpCXtDdDbLvAlCcEjEFR}@DbBPf@`Am@l@NkApG~DMcDdDaGxPdJwCxA_IjGaDf@{Aa@oBnAkEzJoS~FaGe@wO}AYcAsCiBI{@_E~JgAhMgIqA}IbAmBiFaDgOgVV}@nDyEsBqFxEZhBtEhATCcDtIuHt@\fBuEnAdCzC_@AfChAUzH`PxCh@FgNbE{VxDtAvHlK`ItEbCGjB_CvH`BxA`CfELjPmD|MdElFnFxFRrFhCvHQ`BcC`G_CfCxFlRdHn@`Gg@~Bz@z@mBpBFvLxI]i@vBrBjLaHdAoNdHmHkDmCfMwBuAWqFeCsCmEzBoMpAeIc@g@oAXkOsE?QaDaA?yJbKiClGpCxKa@hEmJ_AuIRAfGiD~NrE`NaEWk@dCbA~AB~BcBn@qQwQeE{QoEg@kBmEkD`BsAaAsEuMjBqGsOEvBgMxAgAwDC^uCwAhDwBzBmOhImKmBlIy@jMwIsAgHbAwCyFeDyN_V\cAjDkEA}AqB_DnEThA|A,raw/strava/14953411411.json
14986649884,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-07-02T19:05:42Z,24.5149,5145,5020,799.0,147.2,174.0,True,mwvrGwjgb@AeAPaBqAeHUuCJkIK_BJOLFRfDrClEz@rCd@vCzAlCrAnGhEtHt@z@~AtD`HjFnBAz@pAlBxB\BJe@Us@@sA_@{@i@}DeBcAUa@Ha@f@FlEvC|AzB~CzCt@BEu@kH_KgBqD}@e@k@qAqB{AcBgH}CoJ_@wCTuA\k@fCaB~AaBfBU`AbA`@fAl@d@jCw@zEx@xAdBzB\~EpEl@Hd@e@T?^bBXNfAm@nB[l@eAjAeGjBs@t@iAf@uARyASoDrBaJl@qFj@oAr@s@n@Sf@NVf@`@xB?jCv@|B^xBhApBvBn@HT[tC^xBFvAm@dG@bBr@fE|BtExAdAv@vBbHdEvCdDzDJfBz@bCLjDi@h@g@l@eAzAaGx@g@lAkAt@eBBwBUcCGiFQ_BN{@vD_CzCLlA]pBcBDe@GqAu@{Bw@kEkBkCeFyJqBwHm@qEq@_@mCXkCiBSg@?eCeDkDsAoFH}@d@mA`C}Bh@cATaE[cDN{At@{BDiBSyCoA{FRcC]yEMi@eAuANWzB|@bB??g@_AKoAsBRUbB^eBc@MV^x@\n@hAVAf@yA?oBgASAMXhAvBZzC?vEpAfFTnFGv@}@zC@nATlAQdF]x@kClCs@zBR`Bj@hCTZRQn@sDt@oA`EeE|DiCn@YRFFZaBvHBZVV`@GpBgAzFuMtCwJ`@a@TP?h@a@zFUxBr@KpC_E`@Lc@pHo@rC@^XN~Ai@tAmC\Qb@ZODSnADhIHRZ?fAcC`@QJNg@pQHp@V@V]fEeHhAMfB}AbAUj@?J^oBrCAx@XTlMuC`AZdBxBdALzAWjC{BXAJ\?|D[h@kAv@Mv@j@zLP\xBZXl@_BdQuApFdApFl@fF?fAQ|AyAhGqBvBIh@`@fAzEt@`@THl@gEtLCbAlAtDj@f@vMv@Zj@RtC^z@bClAjBEXl@@\S~@kCrEeA~@aKj@eIk@{LVuE]{Bx@gB|B{AfD}BjI{CnEmBdBq@lCiBlEUnAYvFL|Gv@fGrB~KRhCO|CFnBUnB{A|GgC`IYZ{YfLD[kCcFo@iCSiCUq@kEiGaH{LoK{Us@WUoAqH}I]EUq@aDkCk@IyAo@a@cAy@aA{GaGaA_@iFyFa@_AsIyHaGyCgBe@aNSmE{@gA}@{IiLoAoDiC{C_AaBiA}DMyBo@uBkCuGYYSj@,raw/strava/14986649884.json
15006965127,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-07-04T19:36:24Z,0.0208,24,5,0.0,114.4,116.0,True,,raw/strava/15006965127.json
15007483824,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-07-04T19:36:59Z,8.25,3349,3314,426.0,163.0,185.0,True,opvrGu{fb@@e@~@_@HALDNAZFLCV_@N_A@EFCD@LHX`@f@Xb@d@f@VRALDLHJL@?@ICM_@u@Y}@iAeCQy@Kw@IQCYB[AUFg@AWDQA_@P}@GSBi@LYV{@@MLKFKXKJDTELDL?JUAc@BOA@BgAGaA@a@AWK]IMGW?G@KBC@DFB@DDQDLB?DIHE@MBAHJDKJHB@AO@A?B@?@E@BBCJHDJF@BCRs@N]V]jAw@z@YRMjA{A^M|@QJGFSBUDmAHQN@NHLUNONi@NeAFQp@_AlA}@V[RYTm@^o@b@a@NSh@_@d@Sj@EFCb@?TGR?RCL?PCPGp@GXIN?FCPCLEDBTAFEd@Or@Ip@SJAHGZKlAO\I\QVSXKl@YPCPKNCDBDEj@Il@]LCl@[JKLERUNIHIh@UHAN@b@NPLDF?HQn@OjAMVY`@Sj@QlBe@v@G@AHFENo@V[XuBh@{@J]H}@LSBCH?`@xAHrACLGrBDvAARSdAFFDA^QJO@?`@HTJRFn@ZLLDHb@fBTl@@PE`@QbAWh@SVGT@FFDVAJ@JDJNFT?jAIlASvAElAKfAQn@YpBQ|@CdAN`CJd@BXe@hAOr@UT[Lq@F_@Og@i@_@}@WWUe@Mi@Iy@EYEKKGIJK^QZUJu@Nc@PWTMPOb@]h@CFUJc@@a@NSB_A\o@Dg@FiAA_AB_BKc@@QD[Li@h@QCQQ]g@]_AQSWQWI_@OQOw@u@QKC??BXf@fBlB`@t@h@bCVrBf@tBL\~@tBT\Rb@HDPBDLb@b@LVH^Zx@`@zApAbCTxAJbA@ZFXXZTJP@JCFIJWDSJSb@@PBr@Aj@KFDKR?BJALDb@FHFFLLl@DnAAbBJ`@Vj@PbAFl@@ZQd@EZ?b@J`B?^CRGLEFS?[Kq@?a@QSSo@Ga@?k@CMEU?UGYCMi@WYEOBQRi@n@kAmC~EjAwEE@MMkA\LV@LE@FXQJQ?MJI@a@P{@t@]j@c@d@QHUA_@EaAc@_@Ik@Gi@?SJYD}@Gi@D}@@oBEe@Ey@?i@Cg@]mBWYKc@UmAmAi@kAsAeBMW_B}BuA_BO[Sy@Oe@S_@oAgBk@i@k@u@[m@Yu@_AcDCc@@e@AUYcAaAcCwA}DMME?GD,raw/strava/15007483824.json
15018253166,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-07-05T11:04:07Z,25.3985,35619,30983,2078.0,132.7,182.0,True,uzhsG}r}c@RNNtFxBbE~H~DbDTD`AsAd@`AnAxDKvBnCdEL~AfApNcAbAx@bBnGlAhA~AwAzF~BjFF`B[jDdAf@}@pAY`An@EwB`AyAD}B`@Qw@gFz@qBLcEm@yAXw@iCuEUcFkA{GeAwA^cFyBgKu@a@RBkBqDkF}@kEf@_@s@w@F?]{BHwCmE_BZiCe@}CmAqDb@k@eBeF{CwBkCtB{H{@qCr@kANgC`BLlC`BrCAxIuGRq@jBc@tBeD\uBrAaC^@jBmCpAeG|CkDD{Ch@p@^wALh@v@KDq@\X?cAdAwBp@pAT{@\tAX_A`@@P^h@{BxDCi@aD`AFfEcAr@}ALmDrAwEbAUxAzAA_BhBdAzAEjDgDx@^|@fBhAzErBr@}B{@uBoHcAe@x@_E`ByAfAXXaAbA|@x@YE[pAH|@oBx@pAl@GdAuBlFm@|C{DlLmC|Br@x@WtA|AfFrAxBFxBbBxDYzFxCv@lBQfBThAtAnDvAp@pF`JxAlGrCbCnAtD|BnA?jAz@rAs@jEXrBRhIYr@A|Eh@fADrAWhADzF]bBXvCQtEpDvJ|AfBW`@lAtBD`Ct@vCSrDoA~C^xCmA`@Ov@hCtEeCiGZeD`AgA`AgEKaC}@aDXYG{B}BuCGwC{@eAoAcGL[uAmG^mBPwJm@{AAaFZw@QcIWyBj@{Dw@sBBy@wBkAmAqDyCkCwAmGcFqIgBaAcBuEFiCw@oB}FyCsDXeCgBgD[kDy@wA_B}@RwBu@sLtCcDvDiFj@cArBq@LQaAa@Oy@pBqBLi@`AyE}@{@`FoDlEyBNaBaAB~A}A{A}@Tk@|@aAnFHpAw@lBaDL_Bd@ApDuCGc@xBUc@a@?W`Ag@uAI`Au@yAa@lBS[Fn@YGDdAc@[An@w@PMk@m@lAWi@MlDcAXsAxBqAhGoBrC[OyAdCYrBq@^kAlCkBZOr@qIrG_E?yEsBw@^?r@v@p@w@zAv@rCmBpHzBpC~ErCp@hBnDc@vCjAhCd@nBWzCpE`DCb@p@tLVnCxEADrCbKc@lEjApBlAfHTzE|AhEX@SbAl@rAWxAJhB}@pBr@fFc@RI~BaAnAHvBqAk@iAVg@|@iDeAgBZsDm@m@b@eGcCsAzAkAo@oB{HgAo@uFHh@H{G~@mBsAuDAeBiCsEFeA{AvAa@A_AyCc@qHcD}@iA{A_CEwEe@}@,raw/strava/15018253166.json
15036444458,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-07-07T17:41:01Z,,2411,2411,0.0,102.3,147.0,True,,raw/strava/15036444458.json
15036680180,8c83ae21-a810-466d-a5c5-95ef9a470c8a,strava,2025-07-07T18:30:13Z,5.0462,872,836,42.0,143.7,162.0,True,afwrGgteb@Y~AwA`H}A|J_BpIIj@Op@?A@HEV_CbNc@lBwAvHy@vFmBdK{A~Ie@rByBnN[bBS|@c@lC{@bEmA|HGNM`Ai@xBE@MXMx@Ur@Cz@kAvGMTC\If@c@Pw@b@sA~@_@b@OZI\Eb@?Np@jCpAjEp@dB~@dDHr@hAtDrA|E\l@nA`E|AnFXlADd@EJGVKvA[nC]pB]nCSnAOv@Sb@k@r@qD`EaBrBa@f@Uh@Hr@TjJF~A@f@AHBXCRUlJInAS`FUnLStF?bAKVMADPAp@ERKNmARS?QESQQ?o@H,raw/strava/15036680180.json
